guild_id,guild_member_acc_id
8bb1a8bfeb2cc2527cab8c3f1068692ce9e193e7fb268d4289ea07d6769d753a,g4820
95545653dedd18b308456efc8b012a552b9a39b76f6f181edd58a6ac851030b2,g4821
999c5c06fa5181e874eda214070db53aa375880945f7f1a3adec2ab1f84ef2c1,g4822
c77b618037576699ca2f0fcc1d19038dff8f777551792eeed9c4d1bd8b7df275,g4823
134c02ae00777eebc6dca188020cfdd4556b1012cfd03b4003708b36bbbb7000,g4824
616d2df01b2ec2646ae7182013523d256b44f8df2ddd535e188352a557da8531,g4825
2d09446bd692474aa53480969aa65bb34428b920c220e4c04bd409bbb360ee79,g4826
118a5b2a4d844b47084d2fe366bd90d23b13f0957feda09a43123b0e1b80029d,g4827
fe6fb7ddf9ab1be937daff842c7ef7febdc56425f046b48fb7056df477202f0c,g4828
2be19e54b7020518cfa5fba3cbee45fec878505933621c154659ba34cbb2335e,g4829
41bf11cffe9759e0f02ea2a92eb247cbe90e0300d737971f8c4c32d6626a63e0,g4830
e6696d64e544e9669a74785cb3d7805bfb8f349d8e0f0ebe117815055be19612,g4831
b4c393af2e3c1ab0055878515b9137c0b222512513f8d4453bef18860123b4db,g4832
3e59c5425534f5232ddae53ab69750466c6e31086c4db3422ec08fc885f71af8,g4833
f8984eaa8cf7122940de613954932715ae9d6ff4fb8b86f0073fc277fe04c90f,g4834
49ca111dcb7a84bc9d0d36a5947c40ac03e43d08673eee09baf1420bb0651e88,g4835
1e852861c6a9f003c48ee8a2be86dd72b8ae1dac0be7283dd63b2f31d6822770,g4836
9ec180c2436a63e4b2d916bf193da99b48cff750699608f5d8102c546e784c62,g4837
9c428f2610526e3b56cce5cc10cf07d995126399f28ddb1332c82acd9e601a3a,g4838
116418922cb01fd39870d058d74ec988259934a720f69b4cc493c79b21a24e0a,g4839
2e6a5b86f9e6d25698f78aeaba3d55d582ae6c52bffabf7b9103b08716ff5aa9,g4840
5252a0c9d98a76a3914876d93c91f103cfb2fff76ea5b7e941db8bb383a2d873,g4841
6c69da756af2ebace92ede6620f904f9d41398f714e15e1d27ecefcaf5fc9ab0,g4842
0f3c1459c793ffb6e77a34f3cd46c8f8114444900a85063e386eb2c77aad0dfd,g4843
1216521896d1679fc99189bb789b3611266e5531e69b4289c21edd92f02eed2b,g4844
2a327a30958cff252c1e3c3e1f40ab08d636c1b98c8102010ea8cab65a89f8a6,g4845
583301b53191f9c1a5af314a507b87e3d472657f3bb4d74256f073532bd3ba0c,g4846
60d1ed48c37c6bc49e696b85954ee51910e77d2c9b5d02053c6beeaff1f33f34,g4847
7715ef7b223fcc8ae8b04b857383901e1fa24d546899d0ed7083c641b2926869,g4848
951b8fd757d9f816fc2eb04f83740280f5e1f096df3962ca83d7218414289163,g4849
d0cce2f5d226a915bd4520d2824d47d2dce27764340a0f4f1de4af89cecc82a9,g4850
f5de690ada832be85b6790850a857fb47a652287429ccde222d8d2b4ea4d4345,g4851
12b036a050d40b19724f9fc3e4e497174f03956448b8e824e6198318d9b2f040,g4852
661ca79a90e5283e2b4cc1fea60d557d6db28f007366f142ee6520304484e0ac,g4853
e0d6bbf25a9168bd15d8266da19b7fdb61d473a7be3d3960f192f95654bb27f0,g4854
3fc710b04ff8ce13e132fce0a2ae3f7657a199278e7b07edcb74973615d8583a,g4855
2c63596d6abb32bbe19ed8d3296fe80b84a1b56b28ed8db3637714fc43b2d113,g4856
29097affeecc62e1074551ce518f27ef39a73767082a6a192f205b4360380de1,g4857
4aaa74321faae9bbc0cb2e851b1ede1d13da41491faba2f0a2bcd3e99796d146,g4858
95a668da1bf4b41677d576dfe0664b36a5ef6f4795462d48e4bd010a750a18f7,g4859
94710d6a286c6930c0c9e935fe12d06711362a188ab377258351d0c66df1799f,g4860
b29b5bdc70e6ad24e2a5b23f356498372ecb42e0056d16b2fdeeaf003ab8b75f,g4861
1f1852299fd6f6d6d8363d01ed108f5d853413126fe6e5c11f365925eec4f5ee,g4862
dff1386ee29ee36f302117e8a4c710e1a18c55392ce6911a950aa4d5edcedea4,g4863
5093e5cc71a7dc7821f74990e9cf5fd489e1dde9af9f8f687745afd53cf6d552,g4864
1a5de31cfed109273355e9950ce99f5784db528ee6464f76d81ba52bbd0c38c5,g4865
ddb160efb0668f34dbf87afd4fb23a268befd3819c5e9487b216214b57d8489c,g4866
eb5c7201ec703da74efd960eb3a28c4351d06b181c534a0acaf8725f771bd770,g4867
72cdde75205be5a71d46b2cbac350b8558a9f3093f241c45cbd84741b48d2f6d,g4868
2f1d18e1bbdd1fff6e386e6db0b53783cb107bca940ebb123051875ab8c5e762,g4869
a72df5e1fef4f9fc2845d8dc80b7bcd90f7bb6ca9f6c6e88e4abfd95f91a37b8,g4870
f04b5112b88e7edbaef00f03405540e609611c4c473ba19a0422ab0ac1aaebc3,g4871
f92421c176b15a1648bf2407785bcfac038eda19c382fc1b5aa374d7017bacc2,g4872
d5044e25fa1340799a85d3e0bc32915d82842c18ce23ef64db523e1d5546cfe6,g4873
3846ff6f47a8cf9f182f6d70c85868822a1bb4a04dcfd78784f1b0b403ad9854,g4874
f8a8be0a3df447cc7b0bb7c0677aa0d7d792ca9213ece23a99ce99f312219e35,g4875
aabd3b677051e33650cb45e21e17b5440bf8d9ee524cf4a17d6d7aa602d8f876,g4876
189ab9bf4513d253b5c99d1c8c4e771b32be88d3a4404804671837cefb52c7b6,g4877
6af134e5d02a5fa37ab4d72e55696c42a227c785b4b5a725cbecd66930b77a20,g4878
1dff3771e3204ab7925e272371cc7b15ec6a7267ba5c9be9c062a3585ecf3639,g4879
3839570bd387c9f7578ff2bb16d819b17b0e6c3cc3b23af84983557e1905638b,g4880
284390ff8484107b46580b9745e46195a8fa0059bcc695ccabacd0f84f1f3792,g4881
08ff3e19b7277db9a7591e0a67648820af1d67c6f429e53e7939cdaec89a1e3d,g4882
64e3ced924b1a871a94f8c9bde9ca42170b0788459802df8f227f08bbff55ab5,g4883
bcb3348d93d28ecd2e7d93ba2b69467b6454eb80b49c7ef572b2845edce6e8dd,g4884
377071d0a79f82751f92c538b2299d68f8f3e9de479c15de46d713b0db0c434f,g4885
0c97e332df2efff0f82cdf1240d40194b93bb53450e7eff84887bd1d24b83f1f,g4886
3ac6935b019f30a8b6c5fff562b8e3f5ca275352d52ec7714625cb2a4e8778cb,g4887
e0714b39fe370e71233cef9fdbcac3e64983a2b42ef7492eae286c8b2a0b0009,g4888
7be042424f91ce2c53d3ba56d9b4052c46b1c35343790c5d8888cb11f8cc6c22,g4889
f0741816144469fbf620e774d70d609762cd48c796242c2d252f3894ef6f273f,g4890
96fbb8abee496ec9d411b82eac7bb0598b6affcd54d775fab52caf6d0b50e742,g4891
5d2f3389b03a93d6647a324ba2d1f5ebea1476508172e9d1313b24e346e259af,g4892
88c65fa4d9ffa71cfa019e5296ab700b1c0ddb0289c21835774602bec6147abe,g4893
14e4a43a20c74ed43bee108abd49d212f0fcdce9b6cbbdb9f4d041c6aca15039,g4894
ebb277cfb7dd49146d06d5252902a38d9f6980e4c367b20a8321fd6c70271939,g4895
b1c8ecbf8bf3849f744df38a2bb26284d8496667e2da362eb8f5baef50982dba,g4896
aa9a128bcfcd673ce00b6ceecac97b362f7115882f900d93b6993be0e094e989,g4897
1f266d42a5ef8d21c9098ae8c630d9378af58f998d8b46fcfe10bb26a0f2dc28,g4898
503702767fc2d6dca1624c7afc540f97d628c266d0212eb0b1b1dac1ca2ed774,g4899
989566da03b3bb369a908738bdddeb340bf42d0298fd0d3f187821c8ee473092,g4900
5e827d21856b6a857ffccc3f0f46003fa2b4425b2f2c66a894b2cc2ac4a983e9,g4901
85ab0b55ea270fc49e7426bfcaa6ba1996672060f24c2ef5a08bde9ebf975297,g4902
917f1ed8f0a56e2e183bec42f37d164f8e5f175137ee65d209b2cb9eccf614d9,g4903
a14b24a836135397bafc91011a9a249a5f95a85bf2d5c0d51b5ba9a03ba08b55,g4904
3ab9f9c23e9514e77c2102b2e37d27f8af11bdf68bb291d50d6c1703758ac9c3,g4905
b25258962a5d6351ec87e90aabfeb106cdb9ebeeba8c934624e1a894f7de65e9,g4906
03344ef1259f2f2f09471e009cdca5a6f4e542268151415535b678498cae506e,g4907
e4b4185e24dd09951b219b22394037e7b48c6c91278cfc052e17d722a41e20e9,g4908
f14737024c8704b997be37597a85332f0aef091d354b1c3565cfd522a400b7d3,g4909
fe0cf0a756bbfa1eefae4c90cbc1726063a2d144f3d4c50ac74ded5159d2022b,g4910
c28921789771bb927ec1c34fce41ee7e460edd391c8d0151a02679e3f17896d3,g4911
070107b8f39c0f86ff8d18473745211b95fd04f6cd99ad2fb10bc0a9b9b8c5c7,g4912
01873320da0865c0cc4093d7c006fe12e6cd002ba7156bd3ce6794f27a2cafb7,g4913
1ddb10714d37f2ab0b2439e73b0885d7bae80b31a428f9aaa0a8eca697961027,g4914
064b1f2e46b462a077512ccd026c7b9089c346f0c384861579aaae501405d58f,g4915
32f2238ceeb0058c26afd95dd2b06f386c6263e91548f83f59f25a9a87b8bee4,g4916
c3f5bce9a28581a985040030f59633ccec3f074226cfecec34493957d5d46f90,g4917
befcb59e509666a2f16fe98558afac4cf2fc862e7043f525267a7c11a518e43b,g4918
74f7dc6a74874c04f3a137a1b596fe898bad53db5e8e7dc2278ca8dbdb6e9c26,g4919
c163cc8a66e9087f9f34b1b2fd1c3cf29b3ca65a45224f8fad2b9c884296bc86,g4920
8f584c4e43df237f89e45f740d4385034db2b98c2dc0a008532a74c9dd07c93c,g4921
1f38e1b8c7ddaf891a2fc377f656caea1bb074038b3f206ecf7535f6983bf89f,g4922
46e8f0d6b152117be65cb8f5d45a84b579cfc9411b42f720f53ca5efadacf2d0,g4923
fa098959ba385c9518680b35d9bfa91de6e45630242f24b1d9a914a30ada0e8d,g4924
d08e9172851ca2dd9c9ab730b139e3db1962a79e91c5c247aab5349fc133c010,g4925
f17e7c2cd8c399c901c67835309f218f018652d05ca5ac92d2bf5d6a2a62097e,g4926
d7d5879e9ba5847cfe698630e66cdde4deb462b5cd24e96917f0613b9aab8f5f,g4927
75cc3d3e48de17c234da62d740dfdf9b75c56abd9ac7639c54bb35de0e528581,g4928
f3f96465817e44b86110e3b94af95197d1df7f55642756dddd91ab1e4bb3fa41,g4929
9d7ddd8d9086311d04b8914bb7f199bfe1cf72f7b8be84ae66a8dd523ccfdb4a,g4930
0c1f5f1c169f1b055b9437bfd4963bbbe90ee412d08573cbf609f05a1ad078b1,g4931
0554b2594ebb7d0102327d67cb07285dc4441e6cee482039d2a0dc20d3461020,g4932
99801eff3d71c710b346aec79cfdfda80a55a3814d258f12d7121c10b8436e10,g4933
d741e4d75e76b4602f15b788e2fc880703986134f6a39eb3c4b7dece38eb9f66,g4934
27509d5d36ecf746d07153b221d6f78e3abb2c1e99cea2c65e9262b5ed8e5b3d,g4935
1aa89668f04e493be65cb8465bbce1d04c75ff6871d606525601d467c58c727d,g4936
54cf44d6f6adc5c1a43e15e4e36ff9fe19c7c6cead3fefddddd5ede0b48c151a,g4937
9516edc1848ce3219ce8b635ae3fd0d1d4a4918743636d7320d56c43e93e341d,g4938
d8a14e2caa1668d9a6f9325cccdb040b2d3f6157838f2b6cab166b0bb2771295,g4939
cfad41833d8adadbf95178789f056f00d2dac04dc8f9f794272dac32f723da60,g4940
5b041f20e39305cfa311feb86094bbfddc17f10550a89e4ac43e5a82d3aa4456,g4941
cb7315949ccda5c70d8179bdc3001a9ec15fbe8abfc041018bf73fe1d8afb479,g4942
7382c0ce8984846ea877cac58c5152436df70149950d1fc20b77f0ce57bb00ad,g4943
1dcbc01ff6e772b1ffd7a7380ffc6fcace4349b4b217efecd9f811304a46f191,g4944
4ccae62a3e38bcab756507342cfb5e586bef3d9eaa3f025a0df47ca61562ee00,g4945
281c78db231a0e814f3d7175cda964052de3fd57ab0663f6530404e6fb6c9b71,g4946
4f8eb8f77d7b67a7fec8b3523506aa4895588e0fa28bc8e44623eb58a4226bdc,g4947
ada21fa1c5fab6f8a7f2945dbe5688b2f87fb0a0af1847532af8ad3cd4465f1b,g4948
e5559ce0945bddb97662dcfeabb86f253511ff49304e279c259d1df222d76618,g4949
f81f4fd8e169f49407f27ee173e2c994d27893388c16d8f8c96275461cae6851,g4950
ad82b4dd7881db28a3f4b6a0d65b77f7369be6b345b2962af43534939fb5f7d2,g4951
75f2e89d083b46fbb78c8841e68714daac642fda649320e2c02c22d147286b71,g4952
8d540bde9a7ff82e3b072eb0731ba7f719576307b6452a79266963ed1c8c077e,g4953
e80579d448b0696214f6ea949319bae581bc24761b36745462b168916000bf6a,g4954
dcae3996c746baddffd656ee58a46584ea8a4b2471d7dcb94be69a65cfdf06a5,g4955
509a3ab7ed883bddf41da9f997a7017044c4242504c4f9d5c324fdcd8d0bbd10,g4956
a877c71a0f63c7903343b9d645b82f007c00309ca1d98ffff5a92ebce9c3513d,g4957
8947052ec1834199e6569eca9e3ad9142813bf3cdd742e3dbe99b60baeae9036,g4958
a24560c347484d8f4fc558bac12c2aeaedb89734ef27775bc0ba6ddc184bf027,g4959
fc64c46644d81be211eeaf7e8b42d277fc9a0e964dcde86be9474e11b5a8eb04,g4960
66112ea66e3b0ad4126c886097a8761791f12f3e246748fbe738481bcdfcff04,g4961
c4a1b5e5b5ac1f339c23fc9fe2598e950f055e57695df5268856bf8e825c2eab,g4962
138948122546e508454b8555aa9c04f5a21682a3b2a95b0cc485f939bf2ce42d,g4963
1dd7b7493ca2d4733116504cb193571e1161002f64611eaae02d17cb44cc43d9,g4964
cf0e7e3da578a80d805dd005c1f80deb7928a32eab430efa7f276dd7ed827c55,g4965
e5325852ac41f76ff83f752ac91208770a646127f69d0ce1dbe60b26fc502b04,g4966
6aa4d183684f5953729b3095d3a20cce7fe3f9cbd69c11a6541e818e586b2ae0,g4967
90732dae8065619bf9da1f5758df2ea89f8d249d18a3c94804b7dabeb7473c1a,g4968
c56f270dd63b1ae2a3a4a033e2db1217e7333474a922064fc397fce31d925104,g4969
5cc91c7e31758eb88d2b76571b7b6fd78fc73c66b65a2c325912481ad8fb06e2,g4970
64050b6eda1d389645587990cc7900550e096fe902722aac81a089e93c638175,g4971
148dddb859b74a49457a56efd5fab64891e70df510b85fb6037cef5c4f726bdd,g4972
82b360a94345e74eab6bcf0a6c79c871ad23cea794ddf9fc176922ce0372e2df,g4973
3e0200e45fd1911080fea1a41a1a3a324f9940c03377b7e476dbbfb19dee1a95,g4974
52a8c78ab66dad3a5e8393e21da05f33ca88e9b50ab58bd6e21ca3d75f04fb13,g4975
77d00f6d41a317af713a5ee49014a121456a3483c0745c7d31663fbb6ace9608,g4976
a62c99991720fc3a3be10583666e2cd434eab39571e5b5a272ebcc793fb38cf6,g4977
477ae6438f07395fd739416a0ccb1f8f007057883d39d16d6fc5ed590e7e353f,g4978
35f36e8cc9bfddb185ef0793a3bd405481efc64a0be0032b0d7f8a410d531c00,g4979
409517f134d56d695eae116830fd49b571e8a6241e6ecb5741add8c39cfe8fdc,g4980
6c42b325a039156c7e15d10beec18d64bc618f9621ff430b1cdb890de35c6ecd,g4981
911493ad62ffabb300c2c0adb14cc90587cde58be86f120b9f0fdd84f9066e4a,g4982
f1a5d222a1994c79bb06ce875ffe0ece12c4da03a01eb38b830a214e428ca842,g4983
6ceb820dcc8249d312dcfd2517dc605b854696c7d5f522036cb49d947013d311,g4984
32cebd9bae5730f654c9e2f4beb41a99d35175b0db51e87b02c88a2192ea233b,g4985
a81e7cdb75e91031f111ef3068c2d52c7b96ab83c310b3ed6478b37a80644676,g4986
5eae2f2ea9c9e1e511ae8d90d315940f4c9d5f889f598d2e804cc4d607cc4615,g4987
3611f470c8c099f45594678b12766cf38aeeb804ed7c832ab178e330e327e021,g4988
8929339aa8e6197f90cd3670d673b976f36d9ba46036b58c93feb187041e553f,g4989
a2398f614ba46879828843a155820e07e68d425110e4de8be48dbfbad9880d0f,g4990
4d1c00f8c6fb4b356f75f27f00302e7299b1e9a10d2d1dd16ce809c2621273ad,g4991
b2666430ebac5a68fb5b97a64971c39eb2ead4ecb31c5a09acb697d6aa84e9e8,g4992
affa358de21e9dbbc2645465b244cef28ac685311e6beba578e381a47c50638f,g4993
ce656d58b48b28bb84f10ce4f025647bbadcaf97a5fb650a7fd41a0ce55f1b3c,g4994
25aef598a7e3aa99a2381d98a5c071115062f22757f3d77d7dbba9000750c9cd,g4995
fbfd2b1104ae2ed78a3fc9c129a1d996a35a2d71c7d81f7084ce6155fbdba594,g4996
113cdbaf5b370257d6da139b95acb6d11c740bd4ee85040e69190bcc29240ff7,g4997
5b149fe6416869cec9f9c9a5c3eca8c781864d1c8ff8708e47e50ef6f62f21d8,g4998
e1f16ac968d448b37191781c5adb23ca1416e6093e24d629580954ee7336ad17,g4999
7394ecc7f275b322f64cc56f0d497af0bbb012a7d9ed132c376332c648034c61,g5000
0cccf7144abd87ddc916f2866c904cadaea49d31eb467a69faebfd74f822e296,g5001
479d475b41184e5726acefa3c653b6cc3f53f21b14306138ba0eaa812a916935,g5002
52353f72799ccb09225e7008bd0b08823164fd792b9649e9133e83feddfacba4,g5003
cd425be4e615a4b160ce487a3912de2a8e36c81407874eb79adef0256df73844,g5004
bc046744fd149bd197570ef4c17ff8982812992273684618add960aecbeb8a1f,g5005
cc270d11b789e98e399a4de47fc632a1d1b432a96c93960a07df9ad8cbb4e201,g5006
42a732ddad615286c9422a0dedb6349b9ad70e6816a87054bc163a710adc09a8,g5007
e91a45e9f739cd0fb9258db6ea81d5b849f4e9142666b94dc1a66c7655987a89,g5008
cb82b9adb4651a80d7287c3f87cf3557a5e747f033d0aa8d053811c178b08b5e,g5009
fbb3d085440ab705c5bb9e5aef62cc8d02a0a23c4ad4fc50cf87004f82c3f4dc,g5010
ecbfba481aaad7ea89e39f9bade4b4da325fce29acb65bfc68689875807d91ca,g5011
e9349e121a37a6acc57418f93e9e6a428fecd9fa3ec2388b945d59d75b34219d,g5012
143e6be9b54c5cb9b39cb31f679633515652905be8ccf0b73f361ecbd339cf8f,g5013
6b3507be79b4e3b474d4d8f391262470114274736b4f1e8b37ce75fd1c7fac95,g5014
88a44efc2d0dc2590d51bb286565827ad17a53910657918c5bf807eb279ea1d8,g5015
2230257434df61275fdd8d9ecea22295b6dc192c2cab1d30688860841bc323d2,g5016
cec169ffb53dfae77258f21e9d24b352e786c361a7d7ddf01cb81c3e8f6d8407,g5017
0c000a22b97acc83518fda9023cfcc063402a1c99a736e9257a35ca08a538d3c,g5018
ad97eb436b5f625c39136fc215eb7a4cb95f4f3c0dab843de6ecbc8daf473a8b,g5019
781d37434a6e241b09653245333242dd9f0710f8b57ea0eb68c645c92a40c12f,g5020
93bd53267ab425dfbae67d1c1b24dbd5b057425375cf5c61224159c696eadf68,g5021
b4e8f890c481ff6551fd1d128d174412f034c852b34d0717582949cedd7a8d21,g5022
e2f31586fa9a3535ff7fe5aeae6e176190404260e820492ffde4211e4e11f17f,g5023
c6694162f90d17d781dcafc4b684868840631e3b8b25c70f546627111e3282da,g5024
bdad7eb36582052b114c93f1d7934a14b0bc4cacfeee13b567e0c2e60433e1e1,g5025
f62b7e8eca360fedc9e41f735476eaffa4c778ffae9fa9cf40a12451308abc84,g5026
714dc1170c70849daeb71fb56b3b162757de4a7d5e41aca25b51e704592d73db,g5027
eaed71ad4747a509ebc0d95ae12b9dd092ff4a30b74baf42b80d55aa196e475a,g5028
32569d31180a5fa3e376be27666db08f4882286f3736a30d3e3f14157851087d,g5029
7f97c8cd48ce9a1a9b1ce809694f2deed212149f05c91bb4e79e39f05a72db1d,g5030
8204092a2d8e530cb6d0aa4a6de327ed5d730ddfed7ec567a47f208b7def15b9,g5031
26e9b8ad176a624d7ac7a0affb2371ec23d4742d7076aaed226a2b50c944a306,g5032
219517e9ab368c9e7dad062a89b8b542c1295e7f9242d28c3267a25951e01c97,g5033
2b950aac11bdfa814f196af3aeb8256a0de23c41014c819cde7f97502ed50b2f,g5034
53cd548db8c2a3fb85c5b727c84592d93fed64cc8f6fb566ec6da631b0fbae67,g5035
211d584223808099f0ae9caa395c54eec373252d295d1d97bedc93738b27b20b,g5036
286db91d4153fff2b45c48f621b12ffb2fdc5fb34192809ecb728bb6c2aa465a,g5037
dbad6b6ee135e1fbe254a555801d906f797691ed566e749fc18614e6c4e46300,g5038
b78511fb99c425bde2f09304f6c1d53b945cb71824d5cad82be840e4c3a608a7,g5039
5ad45e269536aa615e8ccb44103a8307f7e7150d6535c354dbb9e2e7110e80c6,g5040
a84db4b5286e02848a7a0bf71c19561389805491b9fce0d1cb9b76d89bb577c7,g5041
d1706e94e3bd4812df1b0453b1a65698e6dd673e94563ee666a87ff296f0b95e,g5042
86138baebf941ebff34855427ab522d9a4a8771cf88deaf53c9a8b4bb5b95a6c,g5043
5a5c320a9ed8ab993610c986ce2f802f2075749cde418c85820d31fbda08d343,g5044
029ff4bb1902a49c4150c62aa36d32598bb26094281a660af67e42d31e681939,g5045
571f6d649e0235564e9458ce4fbec4f8868062a2eb08033065abec439ecf3266,g5046
8dbd2a3157654f3498534ca1cd5d3c44d0b3eca45ec002fa7596116e6b817f05,g5047
0317c9c4b842feef296193f2ebdb752f49866c4c3c61c158fd3d44555a588e56,g5048
db4a9f1463487b4cd9a7eed95eb6859e1b035fc6ee36336f5b9616aecaddf86d,g5049
ab0d0f07a8fe8f4c6b55bad6ae51b8b7270d7af0001214db5555d41d68ccdb59,g5050
8288d32fb964061072112f8b0a4dc68a49958d6e2b15f17ded7aec724517f35c,g5051
af676eab5170fac5dd1e449fa6113bb7a41e2b6cd3045cc88d06ef7d064aa8f5,g5052
98e234faef2aa8354622ad81ab74b1ac8be16f721d01545b88bd3968ec1ccddd,g5053
e787e5767287f9a6fb695dddc05851313e4695eee857913cb8c26a32e333b7e4,g5054
c40dcbb3e599258715a98b322ddc7d7a735ba7d4a672b5d1bc0abcaa806e52e7,g5055
4a44f6d4aaa7b438fc3205dfe0a10b5db39f1ed2e6ba78ef357138d3b7c1ca50,g5056
4bf63ce2fca03a4d8196637c24e9cfd5e52a582b5f7c97e6a009a628d0f9ed98,g5057
4ed6b708853fb57641468f95513433d860200151d45d48650620bab8f58abcc2,g5058
af984a10ef54f0ffe2a56b85f5f392d5b73f47569cd92326648089d18adeac9e,g5059
9d9e6cabdd2602186ca821ecf3dc6eaa74cf5191e94ab1eae0881f0b34225ae3,g5060
97c60975c007b46676b7b87c4c695bbde677c4d8f44d796d328c5a292d2201f6,g5061
ec85acded70de560b1a4cc0a846ec0e3a53b16e6c2c614173f6bcf76ee10698c,g5062
d2d22aeb050579f99a430d29b3cc13d31f2f39771a4646dd7ce0bc958ae606f5,g5063
56704dd334044c903bcb97011ee466e98647e617e17dc94c1716dc768d984507,g5064
2e703008122d014eea396ed7a749efe0744285be5183e8dee98d34eeea76bb2b,g5065
453d8a65fb42047669b3152aa369123f17e9e08ce54085376b4dc4105b8f27d9,g5066
bdce0e46d5979fc7cb441b543fd964c5531aa7982884fded272d78af93464120,g5067
d05855d0ee42f42262ad8fc253200f0af1ef8c99723e81dedc91257b22811e6a,g5068
260e51924b171c30dd46732d0d3278e2fb2f767d3e92663aca8ea1d195f12984,g5069
d5d3137246c0d0bc5f72da87b3bc6178436f3dd52357e7958dcef0fc50f08384,g5070
4a5dfc76616856a258dca6cc4bfb2c29b8762cc7ddc63d315df822d3db549307,g5071
3549740d6f979fa8d07e7b08cb99dcf965fbe8fe6b006c65167531ea8054f76b,g5072
f42320fa1afcd8c40e5bbdf42986aa7601edaede47600fc55c11015c74d13a5a,g5073
2ad28f7b0ff3384ab5208cc93de9a2e8903917e6090a80bf229fc91d612f0265,g5074
c3d5ffbf364c05f64cfc8bc3da368b6aa8853fff5938e604cea1ab614b19b67c,g5075
de3e04b5eb4a0876a510a8d450d09b2124e1c7afb1e0aa68f3583d525e9e3753,g5076
ca858274e5c1a337191b6ad83e67bca028e0c768b19ceb68ec26b577c7649e1c,g5077
16447fba95336a099dec82c15cedce7d66e77ece4732543b267101366e557170,g5078
0fbed2810a411e982ba50e9d5389cba17a7359e0ac648bc9bb73356d60a444ec,g5079
3ed47543c6f87084106e013512c9394263ef63909e3321c199d65eaa2a5aa2d8,g5080
fb19b5bce58a5c6f5ff1d1d948559e008cc9a3097ce4ef32aa82a7f2b4d19b56,g5081
d46982012375d85e6d1dbba2c01c492785d8dfb801cdb4b8c5b676b40d72c8fe,g5082
f4a030b7aeb9ab49a7a7fb22cb2d8ca70f7e0757d309e82a4c1e010154e22844,g5083
5852211d9dba40832a5ce41cf62d2de1419008caa98ee7d286a5518efd14e910,g5084
1a02a08586dfcd4d71ae9b898b4d3940d74462bfde821ef8306408c26e0164f9,g5085
b72433f7395549393a1fe858369dab38874091ab98cb56e63ce8927fd6ba8810,g5086
5cafe6fa63bbe05cdd37d120d2f2be59bb53a4e38a0b395af94b81eaee1eaed3,g5087
fa89a395d259e391c3efc1c50d3762ba697da7e788b7cd030cbdd0b820597fac,g5088
38236e40fb840835a6e8bfce788a2a241fcc930507c9ccb58c2ef6d77053b9be,g5089
6dbcf39216afc6877951b53b5354e3e0fa0b9da1e71077e8c071305ec08c9c3d,g5090
628ea42c3c49ea45bc523cf86d828573a517548cd01db17de5ddcba733074621,g5091
c166c030518fb54e450ebe6d679ec74ec99f535812120dcf8f1ea1bf142e275a,g5092
927e13ec5cd209963f42e87b78880526a0f9cf485734601811b3a11f5d6f8ba1,g5093
ce8ad85fe8c75595068a364799762a7a9ca2b1e9e3373f61fb55c07f254cdd4f,g5094
4ba6b4013507708cb5c5406ff8e0c042004077792ef006952559293e435500d8,g5095
8dc056461f6b143829fae4810a3d31e031e85f674a00ffe966635cc60202e69a,g5096
6cde2ee8f9509581577bdc0a45b54f82a5e4acaddfdd27ae6e17f61ea9e70486,g5097
2dcc39ddda4fe3a70be3f2c21e2d37619d4e3e2eab11efdb75ccc0581cdbfeeb,g5098
ac8f29856e83942f1ede7af62281b1fd778a8a5e4abb7fb41518152dc152d304,g5099
866d74390c6f02b38f49feb64ef0eeadab1abc2342b3e7b6f91fb3f1df89d313,g5100
d01ca98e34e4f1775f8e7f49a5d6f96c86cb452e989b860ba6a81fb56393f784,g5101
0d05d97e189ecd22cb8e212294cc9754c3f3712a33fa6c5dc5048ae1fb6e8300,g5102
3d1360c6796a99d313a1bd251d0e4a7691bbf7e0968653a4b3021318bb6f2581,g5103
1682717cd72212576a630a4297ee72f3cc856d39f93bbc92c5ebd6d1def94d83,g5104
074d0a204a08fc7218d273b1d6debbf59c76f193493e86c843d128c4eb9c3b77,g5105
4d9b7403c654b2461eae2c5ab74e0570210466ba85ae6cc1727d88a1ec3afd89,g5106
86adaaa3f17ce811e83e98821b40e187e5cbaf31fd98f2e3b64663d5b2c90302,g5107
f5857f83d3a3b616339275195b09269a14e74b83180fd4eef227ff3b5128189f,g5108
82d4bdfe4abfab69d9fa4e90bdd9a424ec0a3befd2da9ead0fb236fc1be85394,g5109
9f50c2a0070915f53e27e062ee8aaacbc6ad0bb2fd61acffef5bec20afa9fb64,g5110
ac2f5f700fb23ce1a0ae397a8e1e5fc00fcf7176e181b785695b80c2f85ba7a1,g5111
e2b232e04aae77dae551e419c5451b0d99f8ff566e9183e5a9302e63e4890542,g5112
bdb7eb342dcfe86f3c2fb47db7140137f4794539dec413b3a0339a2472958e91,g5113
bd111551f9f9d6d732cc924cf2a89d89ce4a054cb420101cc4e28b173a2cba9d,g5114
0aafcdfd8439d44c37c08a42ec283c1b6f144e276a2dd453f652da896c15313a,g5115
5a3fb1bdd1c9cd4461b6233089a8cd14a3e834da5de3d16f448eb88a63722134,g5116
31b57a2215e6995dc2f95caef681198fd932d5646f76c5a0e424b28e8cca3bc5,g5117
